Strada STIRBEI VODA,126,Sector 1,1935,S+P+3E,6,1994,Emil COROIU,RsI,"https://maps.googleapis.com/maps/api/streetview?size=600x300&location=
44.440281,26.0834763",44.440281,26.0834763
Strada Str.Roma,17,Sector 1,1936-1937,D+P+2E+Pod,4,2020,Eugen Lozinca,RsI,"https://maps.googleapis.com/maps/api/streetview?size=600x300&location=
44.45489,26.094231",44.45489,26.094231
Drumul TABEREI,30,Sector 6,1964,S+P+8E,180,2017,ing. Mihai URsACHESCU,RsI,"https://maps.googleapis.com/maps/api/streetview?size=600x300&location=
44.4240752,26.0432107",44.4240752,26.0432107
Strada TACHE IONESCU,3,Sector 1,1935,S+P+9E,19,1993,Zefir APOSTOL,RsI,"https://maps.googleapis.com/maps/api/streetview?size=600x300&location=
44.4442368,26.0970372",44.4442368,26.0970372
Strada TEPES VODA,84C,Sector 2,1930,S+P; S+P+3E+Ma,9,1993,Ion LUNGU,RsI,"https://maps.googleapis.com/maps/api/streetview?size=600x300&location=
44.4353375,26.126831",44.4353375,26.126831
Strada TITU MAIORESCU,16,Sector 2,1925,S+P+3E,8,1993,Mihai NAVODARIU,RsI,"https://maps.googleapis.com/maps/api/streetview?size=600x300&location=
44.4461812,26.12477",44.4461812,26.12477
Strada TUDOR ARGHEZI,54,Sector 2,1924,S+P+7E,19,1996,Helmuth KOBER,RsI,"https://maps.googleapis.com/maps/api/streetview?size=600x300&location=
44.4407914,26.1026175",44.4407914,26.1026175
Strada TUDOR ARGHEZI,26,Sector 2,1939,S+P+8E,76,1993,Emilian TITARU,RsI,"https://maps.googleapis.com/maps/api/streetview?size=600x300&location=
44.4388618,26.1038946",44.4388618,26.1038946
Splaiul UNIRII,78,Sector 4,1936,S+P+1E,5,1993,Dan STANCIULESCU,RsI,"https://maps.googleapis.com/maps/api/streetview?size=600x300&location=
44.4203146,26.1103531",44.4203146,26.1103531
Splaiul UNIRII,98,Sector 4,1900,S+P,2,1993,Dan STANCIULESCU,RsI,"https://maps.googleapis.com/maps/api/streetview?size=600x300&location=
44.4182426,26.1117072",44.4182426,26.1117072
Strada VANATORI,1A,Sector 5,1936,S+P+5E+Ma,17,2012,Horia DUGAN,RsI,"https://maps.googleapis.com/maps/api/streetview?size=600x300&location=
44.4292081,26.0949175",44.4292081,26.0949175
Strada VANATORI,17,Sector 5,1938,P+5E,8,1995,Ioan NICULA,RsI,"https://maps.googleapis.com/maps/api/streetview?size=600x300&location=
44.4295058,26.092768",44.4295058,26.092768
Strada VASELOR,38,Sector 2,1913,S+P+2E+Ma,9,1993,Ion LUNGU,RsI,"https://maps.googleapis.com/maps/api/streetview?size=600x300&location=
44.4445852,26.1244321",44.4445852,26.1244321
Strada VASELOR,44,Sector 2,1928,S+P+3E,54,1993,Adina SIMION,RsI,"https://maps.googleapis.com/maps/api/streetview?size=600x300&location=
44.4447988,26.125091",44.4447988,26.125091
Strada VASILE LASCAR,18,Sector 2,1935,S+P+6E,35,1993,Emilian TITARU,RsI,"https://maps.googleapis.com/maps/api/streetview?size=600x300&location=
44.4377602,26.1078415",44.4377602,26.1078415
Strada VASILE LUCACIU,15,Sector 3,1930,S+P+2E+Ma,3,1993,Adina SIMION,RsI,"https://maps.googleapis.com/maps/api/streetview?size=600x300&location=
44.4311553,26.1145791",44.4311553,26.1145791
Strada VASILE LUCACIU,18,Sector 3,1934,S+P+3E,6,1993,Adina SIMION,RsI,"https://maps.googleapis.com/maps/api/streetview?size=600x300&location=
44.4314331,26.1161554",44.4314331,26.1161554
Strada VASILE LUCACIU,90,Sector 3,1930,S+P+1; S+P+2E+Ma,6,1993,Dan POPESCU,RsI,"https://maps.googleapis.com/maps/api/streetview?size=600x300&location=
44.4316483,26.1222226",44.4316483,26.1222226
Calea VICTORIEI,31,Sector 1,1909,S+P+4E,28,1995,ing. Mihai URsACHESCU,RsI,"https://maps.googleapis.com/maps/api/streetview?size=600x300&location=
44.4355904,26.0977415",44.4355904,26.0977415
Calea VICTORIEI,52,Sector 1,1850,S+P+3E,31,1995,Eugeniu IORDACHESCU,RsI,"https://maps.googleapis.com/maps/api/streetview?size=600x300&location=
44.43662820000001,26.098029",44.43662820000001,26.098029
Calea VICTORIEI,95,Sector 1,1938,S+P+11E,37,1993,Dan CAPATINA,RsI,"https://maps.googleapis.com/maps/api/streetview?size=600x300&location=
44.4432251,26.092954",44.4432251,26.092954
Calea VICTORIEI,101,Sector 1,1938,S+P+10E,95,1994,Eugeniu IORDANESCU,RsI,"https://maps.googleapis.com/maps/api/streetview?size=600x300&location=
44.443437,26.0927295",44.443437,26.0927295
Calea VICTORIEI,112,Sector 1,1939,S+P+Mz+8E,27,1995,Dan POPESCU,RsI,"https://maps.googleapis.com/maps/api/streetview?size=600x300&location=
44.44217500000001,26.094379",44.44217500000001,26.094379
Calea VICTORIEI,124,Sector 1,1900,S+P+5E+Ma,28,1997,Valentin GEORGESCU,RsI,"https://maps.googleapis.com/maps/api/streetview?size=600x300&location=
44.4433918,26.0930709",44.4433918,26.0930709
Calea VICTORIEI,208,Sector 1,1940,P+7E+Ma,44,1996,Mihai NAVODARIU,RsI,"https://maps.googleapis.com/maps/api/streetview?size=600x300&location=
44.449503,26.088614",44.449503,26.088614
Strada VIITORULUI,114,Sector 2,1930,S+P+3E,5,1993,DRAGOS BADEA,RsI,"https://maps.googleapis.com/maps/api/streetview?size=600x300&location=
44.4482712,26.1154924",44.4482712,26.1154924
Strada VIITORULUI,116,Sector 2,1920,S+P+2E+Ma,5,1993,Stelian PICULESCU,RsI,"https://maps.googleapis.com/maps/api/streetview?size=600x300&location=
44.4483878,26.1155653",44.4483878,26.1155653
Strada VIITORULUI,138,Sector 2,1935,S+P+2E,6,1993,DRAGOS BADEA,RsI,"https://maps.googleapis.com/maps/api/streetview?size=600x300&location=
44.4494213,26.1170509",44.4494213,26.1170509
Strada VISINILOR,13,Sector 2,1930,S+P+2;S+P+3+M,14,1993,Constantin ARIENESCU,RsI,"https://maps.googleapis.com/maps/api/streetview?size=600x300&location=
44.4349555,26.1225512",44.4349555,26.1225512
Strada VULTURILOR,25,Sector 3,1935,P+5E,20,1994,Adina SIMION,RsI,"https://maps.googleapis.com/maps/api/streetview?size=600x300&location=
44.4291439,26.1182707",44.4291439,26.1182707
Strada WASHINGTON,17,Sector 1,1925,S+P+2E+Ma,15,1996,Constantin TARHON,RsI,"https://maps.googleapis.com/maps/api/streetview?size=600x300&location=
44.4557035,26.0926662",44.4557035,26.0926662
Strada ZECE MESE,12,Sector 2,1934,S+P+3E,11,1993,Mircea CONDRUT,RsI,"https://maps.googleapis.com/maps/api/streetview?size=600x300&location=
44.4407763,26.118777",44.4407763,26.118777
Strada ZECE MESE,21,Sector 2,1940,S+P+2E+Ma,5,1993,Ion LUNGU,RsI,"https://maps.googleapis.com/maps/api/streetview?size=600x300&location=
44.4406908,26.1201297",44.4406908,26.1201297
Strada 11 IUNIE,15,Sector 4,1950,P+5E,8,1997,Marin TEODOR,RsII,"https://maps.googleapis.com/maps/api/streetview?size=600x300&location=
44.42322799999999,26.096005",44.42322799999999,26.096005
Strada 11 IUNIE,18,Sector 4,1925,S+P+3E+Ma,8,1995,Octavian MANOIU,RsII,"https://maps.googleapis.com/maps/api/streetview?size=600x300&location=
44.42267700000001,26.0958739",44.42267700000001,26.0958739
Strada 11 IUNIE,67,Sector 4,1890,S+P+3E,18,1993,Dan STANCIULESCU,RsII,"https://maps.googleapis.com/maps/api/streetview?size=600x300&location=
44.4199285,26.095482",44.4199285,26.095482
Strada AGRICULTORI,43,Sector 2,1900,S+P+2E,8,1997,Nicolae CONSTANTINESCU,RsII,"https://maps.googleapis.com/maps/api/streetview?size=600x300&location=
44.4380063,26.132175",44.4380063,26.132175
Strada AGRICULTORI,74,Sector 2,1945,S+P+3E,4,1993,Radu PETROVICI,RsII,"https://maps.googleapis.com/maps/api/streetview?size=600x300&location=
44.4356303,26.1326003",44.4356303,26.1326003
Strada AGRICULTORI,75,Sector 2,1925,S+P+2E,7,1997,Nicolae CONSTANTINESCU,RsII,"https://maps.googleapis.com/maps/api/streetview?size=600x300&location=
44.4359218,26.1327121",44.4359218,26.1327121
Strada AGRICULTORI,76,Sector 2,1934,S+P+1E+Ma,4,1997,Nicolae CONSTANTINESCU,RsII,"https://maps.googleapis.com/maps/api/streetview?size=600x300&location=
44.4354895,26.1326214",44.4354895,26.1326214
Strada ALEXANDRU DEPARATEANU,19,Sector 1,1925,S+P+2E,3,1997,Marin TEODOR,RsII,"https://maps.googleapis.com/maps/api/streetview?size=600x300&location=
44.4500445,26.0734656",44.4500445,26.0734656
Strada ALEXANDRU DEPARATEANU,22,Sector 1,1900,S+P+2E,4,1997,Nicolae CONSTANTINESCU,RsII,"https://maps.googleapis.com/maps/api/streetview?size=600x300&location=
44.4499084,26.0736758",44.4499084,26.0736758
Strada ALEXANDRU DONICI,30,Sector 2,1938,S+P+4E+Ma,25,2000,Rodica VASILESCU,RsII,"https://maps.googleapis.com/maps/api/streetview?size=600x300&location=
44.443302,26.109015",44.443302,26.109015
Strada ALEXANDRU DONICI,6,Sector 2,1934,S+P+2E+Ma,4,1993,Adina SIMION,RsII,"https://maps.googleapis.com/maps/api/streetview?size=600x300&location=
44.4417169,26.1106562",44.4417169,26.1106562
Bulevardul ALEXANDRU IOAN CUZA,10,Sector 1,1936,S+P+7E,62,1998,Nicolae CONSTANTINESCU,RsII,"https://maps.googleapis.com/maps/api/streetview?size=600x300&location=
44.4490708,26.08185",44.4490708,26.08185
Bulevardul ALEXANDRU IOAN CUZA,80,Sector 1,1946,S+P+3E,8,1995,Vladimir AMBROZIE,RsII,"https://maps.googleapis.com/maps/api/streetview?size=600x300&location=
44.4514127,26.0747951",44.4514127,26.0747951
Bulevardul ALEXANDRU IOAN CUZA,97,Sector 1,1940,S+P+1E,2,1993,Grigore ARsENIE,RsII,"https://maps.googleapis.com/maps/api/streetview?size=600x300&location=
44.4513866,26.0736578",44.4513866,26.0736578
Bulevardul ALEXANDRU OBREGIA,30,Sector 4,1969,S+P+10E,89,2000,Zefir APOSTOL,RsII,"https://maps.googleapis.com/maps/api/streetview?size=600x300&location=
44.3815524,26.115947",44.3815524,26.115947
Bulevardul ALEXANDRU OBREGIA,32,Sector 4,1969,S+P+10E,88,2000,Gabriel NICULESCU,RsII,"https://maps.googleapis.com/maps/api/streetview?size=600x300&location=
44.3813977,26.1160764",44.3813977,26.1160764
Bulevardul ALEXANDRU OBREGIA,34,Sector 4,1969,S+P+10E,88,2000,Zefir APOSTOL,RsII,"https://maps.googleapis.com/maps/api/streetview?size=600x300&location=
44.3791141,26.1182365",44.3791141,26.1182365
Bulevardul ALEXANDRU OBREGIA,40,Sector 4,1969,S+P+10E,88,2000,Zefir APOSTOL,RsII,"https://maps.googleapis.com/maps/api/streetview?size=600x300&location=
44.3787601,26.1172147",44.3787601,26.1172147
Strada ANGHEL SALIGNY,6,Sector 5,1935,S+P+6E,32,1993;1999,Teodor NICOLAU,RsII,"https://maps.googleapis.com/maps/api/streetview?size=600x300&location=
44.434047,26.093865",44.434047,26.093865
Strada ARCULUI,26,Sector 2,1935,S+Ds+P+4E,12,2014,Panaite MAZILU,RsII,"https://maps.googleapis.com/maps/api/streetview?size=600x300&location=
44.4385039,26.1115799",44.4385039,26.1115799
Strada ARISTIDE PASCAL,14,Sector 3,1920,S+P+1E,3,1993,Valentin GEORGESCU,RsII,"https://maps.googleapis.com/maps/api/streetview?size=600x300&location=
44.4207537,26.1294793",44.4207537,26.1294793
Strada ARMENEASCA,12,Sector 2,1935,S+P+3E+Pod,5,1993,Adina SIMION,RsII,"https://maps.googleapis.com/maps/api/streetview?size=600x300&location=
44.4375418,26.1113481",44.4375418,26.1113481
Strada ARMENEASCA,43,Sector 2,1937,S+P+4E+E5r,17,2023,Eugen Lozincă,RsI,"https://maps.googleapis.com/maps/api/streetview?size=600x300&location=
44.4414202,26.1114919",44.4414202,26.1114919
Strada AUREL VLAICU,39,Sector 2,1950,P+6E,36,1993,Emilian TITARU,RsII,"https://maps.googleapis.com/maps/api/streetview?size=600x300&location=
44.4460114,26.1060964",44.4460114,26.1060964
Strada AUSTRULUI,14,Sector 2,1920,S+P+3E+Ma,5,1997,Marin TEODOR,RsII,"https://maps.googleapis.com/maps/api/streetview?size=600x300&location=
44.4377511,26.1224587",44.4377511,26.1224587
Strada BALCESTI,9,Sector 3,1917,S+P+Ma,0,2016,Nicolae GHITA,RsII,"https://maps.googleapis.com/maps/api/streetview?size=600x300&location=
44.4312828,26.107493",44.4312828,26.107493
Strada BANULUI,3A,Sector 1,1936,S+P+5E+Ma,30,1998,Nicolae CONSTANTINESCU,RsII,"https://maps.googleapis.com/maps/api/streetview?size=600x300&location=
44.4430893,26.0917396",44.4430893,26.0917396
Strada BARBU ISCOVESCU,25,Sector 1,1935,S+P+3E,8,1993,Silvia CARAMAN,RsII,"https://maps.googleapis.com/maps/api/streetview?size=600x300&location=
44.4664483,26.0888737",44.4664483,26.0888737
Strada BATISTE,35,Sector 2,1946,S+P+8E,32,2013,Barbu VIERESCU,RsII,"https://maps.googleapis.com/maps/api/streetview?size=600x300&location=
44.43982,26.1073069",44.43982,26.1073069
Strada BENJAMIN FRANKLIN,9,Sector 1,1920,S+P+5E+Ma,12,1998,Rodica VASILESCU,RsII,"https://maps.googleapis.com/maps/api/streetview?size=600x300&location=
44.4416527,26.0984577",44.4416527,26.0984577
Strada BIBESCU VODA,24,Sector 4,1896,S+P+1E,2,2018,Traian POPP,RsII,"https://maps.googleapis.com/maps/api/streetview?size=600x300&location=
44.4249441,26.1027841",44.4249441,26.1027841
Strada BISERICA AMZEI,27,Sector 1,1920,S+P+Mz+5E+Ma,24,1998,Maria DARIE,RsII,"https://maps.googleapis.com/maps/api/streetview?size=600x300&location=
44.4457449,26.0960435",44.4457449,26.0960435
Calea CALARASILOR,124,Sector 3,1910,S+P+1E+Ma,4,1993,Dan POPESCU,RsII,"https://maps.googleapis.com/maps/api/streetview?size=600x300&location=
44.4328668,26.1204525",44.4328668,26.1204525
Calea CALARASILOR,39,Sector 3,1930,S+P+6E,20,1998,Rodica VASILESCU,RsII,"https://maps.googleapis.com/maps/api/streetview?size=600x300&location=
44.4329325,26.113786",44.4329325,26.113786
Calea CALARASILOR,317,Sector 3,1930,S+P+2E,3,2010,Ionel BELGUN,RsII,"https://maps.googleapis.com/maps/api/streetview?size=600x300&location=
44.4319049,26.1363021",44.4319049,26.1363021
Strada CAMPIA LIBERTATII,6,Sector 3,1979,P+10E+1E tehnic,208,2013,Gheorghe DOBRESCU,RsII,"https://maps.googleapis.com/maps/api/streetview?size=600x300&location=
44.4304675,26.1464308",44.4304675,26.1464308
Strada CAMPIA LIBERTATII,31,Sector 3,1963,S+P+9E,119,2013,Gabriel NICULESCU,RsII,"https://maps.googleapis.com/maps/api/streetview?size=600x300&location=
44.4288217,26.1481884",44.4288217,26.1481884
Strada CAMPIA LIBERTATII,40,Sector 3,1962,S+P+9E,120,2001,Mircea CONDRUT,RsII,"https://maps.googleapis.com/maps/api/streetview?size=600x300&location=
44.429365,26.1450989",44.429365,26.1450989
Bulevardul CAROL I,28,Sector 2,1932,S+P+4E,10,2017,Traian POPP,RsII,"https://maps.googleapis.com/maps/api/streetview?size=600x300&location=
44.4359216,26.1051459",44.4359216,26.1051459
Bulevardul CAROL I,48,Sector 2,1900,S+P+1E,5,1993,Radu PETROVICI,RsII,"https://maps.googleapis.com/maps/api/streetview?size=600x300&location=
44.4369771,26.1114305",44.4369771,26.1114305
Bulevardul CAROL I,12,Sector 2,1924,S+Mz+P+6E,0,2018,Catalin STEFAN,RsII,"https://maps.googleapis.com/maps/api/streetview?size=600x300&location=
44.4359723,26.1056782",44.4359723,26.1056782
Strada CEZAR BOLLIAC,11C,Sector 3,1930,S+P+2E; S+P+1E+Ma,8,1993,Adina SIMION,RsII,"https://maps.googleapis.com/maps/api/streetview?size=600x300&location=
44.43020449999999,26.1273293",44.43020449999999,26.1273293
Strada CIPRIAN PORUMBESCU,4,Sector 1,1935,S+P+1E+Ma,3,1993,Armand NEFIAN,RsII,"https://maps.googleapis.com/maps/api/streetview?size=600x300&location=
44.4518876,26.0943352",44.4518876,26.0943352
Strada CIPRIAN PORUMBESCU,8,Sector 1,1934,S+P+5E,4,1993,Silvia CARAMAN,RsII,"https://maps.googleapis.com/maps/api/streetview?size=600x300&location=
44.452203,26.094379",44.452203,26.094379
Strada CIRESULUI,29,Sector 2,1918,S+P+2E,4,1997,Marin TEODOR,RsII,"https://maps.googleapis.com/maps/api/streetview?size=600x300&location=
44.4350221,26.1287002",44.4350221,26.1287002
Strada CLUCERUL UDRICANI,12bis,Sector 3,1936,D+P+3E,4,2010,ing. Mihai URsACHESCU,RsII,"https://maps.googleapis.com/maps/api/streetview?size=600x300&location=
44.4292121,26.1089257",44.4292121,26.1089257
Soseaua COLENTINA,5,Sector 2,1969,S+P+10E,88,2000,Dan POPESCU,RsII,"https://maps.googleapis.com/maps/api/streetview?size=600x300&location=
44.4531411,26.1264612",44.4531411,26.1264612
Soseaua COLENTINA,7,Sector 2,1968,S+P+10E,44,2000,Adina SIMION,RsII,"https://maps.googleapis.com/maps/api/streetview?size=600x300&location=
44.4533277,26.1268726",44.4533277,26.1268726
Soseaua COLENTINA,9,Sector 2,1968,S+P+10E,44,2000,Adina SIMION,RsII,"https://maps.googleapis.com/maps/api/streetview?size=600x300&location=
44.4536962,26.126396",44.4536962,26.126396
Soseaua COLENTINA,11,Sector 2,1969,S+P+10E,88,1993;2000,Mircea CONDRUT,RsII,"https://maps.googleapis.com/maps/api/streetview?size=600x300&location=
44.4537292,26.1269224",44.4537292,26.1269224
Soseaua COLENTINA,21,Sector 2,1969,S+P+10E,88,2000,Dan POPESCU,RsII,"https://maps.googleapis.com/maps/api/streetview?size=600x300&location=
44.4550491,26.12784",44.4550491,26.12784
Soseaua COLENTINA,31,Sector 2,1969,S+P+10E,88,2000,Mircea CONDRUT,RsII,"https://maps.googleapis.com/maps/api/streetview?size=600x300&location=
44.4577488,26.1296546",44.4577488,26.1296546
Soseaua COLENTINA,33,Sector 2,1970,S+P+10E,44,2000,Mihai NAVODARIU,RsII,"https://maps.googleapis.com/maps/api/streetview?size=600x300&location=
44.4579693,26.1301247",44.4579693,26.1301247
Soseaua COLENTINA,39,Sector 2,1969,S+P+10E,88,2019,Dan POPESCU,RsIII,"https://maps.googleapis.com/maps/api/streetview?size=600x300&location=
44.4590081,26.1305127",44.4590081,26.1305127
Strada CONCORDIEI,7,Sector 4,1935,S+P+2E+Ma,5,1997,Marin TEODOR,RsII,"https://maps.googleapis.com/maps/api/streetview?size=600x300&location=
44.4210123,26.1011612",44.4210123,26.1011612
Strada CONSTANTIN BALESCU,22,Sector 1,1957,S+P+3E+Pod,16,1993,Armand NEFIAN,RsII,"https://maps.googleapis.com/maps/api/streetview?size=600x300&location=
44.4663888,26.0912671",44.4663888,26.0912671
Strada CONSTANTIN DISESCU,22,Sector 1,1930,S+P+2E+Ma,4,1997,Valentin GEORGESCU,RsII,"https://maps.googleapis.com/maps/api/streetview?size=600x300&location=
44.4500619,26.0760342",44.4500619,26.0760342
Strada CONSTANTIN ESARHU,3,Sector 1,1924,S+P+5E+Ma,10,1997,ing. Mihai URsACHESCU,RsII,"https://maps.googleapis.com/maps/api/streetview?size=600x300&location=
44.4418448,26.097465",44.4418448,26.097465
Strada CONSTANTIN NACU,4,Sector 2,1934,S+P+5E,20,1997,Rodica VASILESCU,RsII,"https://maps.googleapis.com/maps/api/streetview?size=600x300&location=
44.4376924,26.1083539",44.4376924,26.1083539
Strada CONSTANTIN NACU,7,Sector 2,1937,S+P+4E,25,1996,ing. Mihai URsACHESCU,RsII,"https://maps.googleapis.com/maps/api/streetview?size=600x300&location=
44.437413,26.10808",44.437413,26.10808
Strada CONSTANTIN NACU,8,Sector 2,1933,S+P+4E+Ma,9,2004,Rodica VASILESCU,RsII,"https://maps.googleapis.com/maps/api/streetview?size=600x300&location=
44.4381833,26.1081219",44.4381833,26.1081219
Strada CONSTANTIN SANDU ALDEA,65,Sector 1,1938,S+P+3E,7,1995,Adina SIMION,RsII,"https://maps.googleapis.com/maps/api/streetview?size=600x300&location=
44.4690672,26.068349",44.4690672,26.068349
Strada CORBENI,37,Sector 2,1934,S+P+3E+Ma,9,1997,Gabriel NICULESCU,RsII,"https://maps.googleapis.com/maps/api/streetview?size=600x300&location=
44.4396154,26.1147585",44.4396154,26.1147585
Bulevardul CORNELIU COPOSU,1,Sector 3,1928,S+P+6E,20,2014,Dan POPESCU,RsII,"https://maps.googleapis.com/maps/api/streetview?size=600x300&location=
44.4292244,26.1043482",44.4292244,26.1043482
Bulevardul CORNELIU COPOSU,1,Sector 3,1928,S+P+6E,20,2014,Dan POPESCU,RsII,"https://maps.googleapis.com/maps/api/streetview?size=600x300&location=
44.4292244,26.1043482",44.4292244,26.1043482
Soseaua COTROCENI,32,Sector 6,1936 - 1937,S+P+1E,-,2017,Constantin FIRTEA,RsII,"https://maps.googleapis.com/maps/api/streetview?size=600x300&location=
44.4368714,26.0655543",44.4368714,26.0655543
Strada D. I. MENDELEEV,19,Sector 1,1939,S+P+Mz+4E,10,1997,Marin TEODOR,RsII,"https://maps.googleapis.com/maps/api/streetview?size=600x300&location=
44.4442019,26.0963937",44.4442019,26.0963937
Strada D. I. MENDELEEV,37,Sector 1,1930,S+P+3E+Ma,18,1997,Marin TEODOR,RsII,"https://maps.googleapis.com/maps/api/streetview?size=600x300&location=
44.4459195,26.0962183",44.4459195,26.0962183
Strada D. I. MENDELEEV,39,Sector 1,1938,S+P+3E+Ma,20,1999,Ovidiu GEORGESCU,RsII,"https://maps.googleapis.com/maps/api/streetview?size=600x300&location=
44.44607209999999,26.0963589",44.44607209999999,26.0963589
Bulevardul DACIA,33,Sector 1,1929,S+P+4E+Ma,14,1995,Adina SIMION,RsII,"https://maps.googleapis.com/maps/api/streetview?size=600x300&location=
44.4470061,26.0957901",44.4470061,26.0957901
Bulevardul DACIA,47,Sector 1,1936,S+P+6E,0,2000,Dan POPESCU,RsII,"https://maps.googleapis.com/maps/api/streetview?size=600x300&location=
44.4468894,26.1004504",44.4468894,26.1004504
Bulevardul DACIA,49,Sector 1,1948,S+P+5E,24,1997,Ion GANESCU,RsII,"https://maps.googleapis.com/maps/api/streetview?size=600x300&location=
44.4468398,26.1007027",44.4468398,26.1007027
Bulevardul DACIA,88,Sector 2,1969,S+P+11E,36,2000,Horia DUGAN,RsII,"https://maps.googleapis.com/maps/api/streetview?size=600x300&location=
44.4456792,26.1091454",44.4456792,26.1091454
Bulevardul DACIA,109,Sector 2,1929,S+P+2E+Ma,7,1997,Alexandru HRISTOFOROV,RsII,"https://maps.googleapis.com/maps/api/streetview?size=600x300&location=
44.4458778,26.1100305",44.4458778,26.1100305
Bulevardul DACIA,171,Sector 2,1934,S+P+3E+Ma,6,1993,Adina SIMION,RsII,"https://maps.googleapis.com/maps/api/streetview?size=600x300&location=
44.4440923,26.1182245",44.4440923,26.1182245
Bulevardul DACIA,173,Sector 2,1933,S+P+2E+Ma,11,1993,Adina SIMION,RsII,"https://maps.googleapis.com/maps/api/streetview?size=600x300&location=
44.4440923,26.1182245",44.4440923,26.1182245
Bulevardul DACIA,28,Sector 1,1921,S+P+6E,0,1998,Rodica VASILESCU,RsII,"https://maps.googleapis.com/maps/api/streetview?size=600x300&location=
44.446406,26.098076",44.446406,26.098076
Intrarea DACILOR,4,Sector 1,1938,S+P+5E,12,1998,Rodica VASILESCU,RsII,"https://maps.googleapis.com/maps/api/streetview?size=600x300&location=
44.4464908,26.1011958",44.4464908,26.1011958
Strada DAVID PRAPORGESCU,11,Sector 2,1922,S+P+3E+Ma,7,1993,Adina SIMION,RsII,"https://maps.googleapis.com/maps/api/streetview?size=600x300&location=
44.439549,26.1039407",44.439549,26.1039407
Strada DESPOT VODA,7,Sector 2,1923,P+1E,3,2015,Eugen LOZINCA,RsII,"https://maps.googleapis.com/maps/api/streetview?size=600x300&location=
44.4492763,26.1157921",44.4492763,26.1157921
Strada DIMINETII,1,Sector 2,1935,S+P+2E+Ma,4,2008,Nicola GOSPODINOV,RsII,"https://maps.googleapis.com/maps/api/streetview?size=600x300&location=
44.4349517,26.114738",44.4349517,26.114738
Bulevardul DIMITRIE CANTEMIR,13A,Sector 4,1932,S+P+3E+Ma,11,1997,Armand NEFIAN,RsII,"https://maps.googleapis.com/maps/api/streetview?size=600x300&location=
44.4204422,26.1047925",44.4204422,26.1047925
Bulevardul DIMITRIE CANTEMIR,15,Sector 4,1964,S+P+89E,226,2014,DRAGOS BADEA,RsII,"https://maps.googleapis.com/maps/api/streetview?size=600x300&location=
44.4206644,26.1051245",44.4206644,26.1051245
Bulevardul DIMITRIE CANTEMIR,15A,Sector 4,1934,S+P+3E,5,1995,Adina SIMION,RsII,"https://maps.googleapis.com/maps/api/streetview?size=600x300&location=
44.4201477,26.1044609",44.4201477,26.1044609
Strada DIMITRIE ONCIUL,16A,Sector 2,1934,S+P+3E+Ma,5,2007,Mircea MIRONESCU,RsII,"https://maps.googleapis.com/maps/api/streetview?size=600x300&location=
44.4411091,26.1201087",44.4411091,26.1201087
Strada DIMITRIE ONCIUL,29A,Sector 2,1935,S+P+3E,4,2014,Eugeniu IORDACHESCU,RsII,"https://maps.googleapis.com/maps/api/streetview?size=600x300&location=
44.4416368,26.119947",44.4416368,26.119947
Bulevardul DINICU GOLESCU,7,Sector 1,1933,S+P+5E,18,1997,Radu DIAMANDOPOL,RsII,"https://maps.googleapis.com/maps/api/streetview?size=600x300&location=
44.4418622,26.0796896",44.4418622,26.0796896
Strada DIONISIE LUPU,35,Sector 2,1890,S+P+1E,4,1993,Adina SIMION,RsII,"https://maps.googleapis.com/maps/api/streetview?size=600x300&location=
44.4418954,26.1019971",44.4418954,26.1019971
Calea DOROBANTILOR,10,Sector 1,1937,S+P+Mz+8E,36,1994,Silvia CARAMAN,RsII,"https://maps.googleapis.com/maps/api/streetview?size=600x300&location=
44.447277,26.0995903",44.447277,26.0995903
Calea DOROBANTILOR,49,Sector 1,1934,S+P+2E,7,1996,Maria GABOR,RsII,"https://maps.googleapis.com/maps/api/streetview?size=600x300&location=
44.4494553,26.0990736",44.4494553,26.0990736
Calea DOROBANTILOR,73,Sector 1,1936,S+P+4E,10,1996,Maria GABOR,RsII,"https://maps.googleapis.com/maps/api/streetview?size=600x300&location=
44.4511692,26.098702",44.4511692,26.098702
Strada DROBETA,1,Sector 2,1936,S+P+4E+Ma,16,1997,Alexandru HRISTOFOROV,RsII,"https://maps.googleapis.com/maps/api/streetview?size=600x300&location=
44.4464467,26.10693",44.4464467,26.10693
Strada DROBETA,7,Sector 2,1939,S+P+5E,26,1997,Niculaie TUDOSE,RsII,"https://maps.googleapis.com/maps/api/streetview?size=600x300&location=
44.4466628,26.1067907",44.4466628,26.1067907
Calea DUDESTI,111,Sector 3,1947,S+P+4E,9,1997,Mihai IANCULESCU,RsII,"https://maps.googleapis.com/maps/api/streetview?size=600x300&location=
44.42391130000001,26.1254587",44.42391130000001,26.1254587
Strada DUMBRAVA ROSIE,22,Sector 2,1930,S+P+3E,7,1993,Adina SIMION,RsII,"https://maps.googleapis.com/maps/api/streetview?size=600x300&location=
44.4454499,26.1078031",44.4454499,26.1078031
Strada DUMBRAVA ROSIE,24,Sector 2,1934,S+P+3E,8,1993,Nicolae NEER,RsII,"https://maps.googleapis.com/maps/api/streetview?size=600x300&location=
44.44550659999999,26.108117",44.44550659999999,26.108117
Strada EDGAR QUINET,3,Sector 1,1930,S+P+10E,30,1998,Alexandrina PRETORIAN,RsII,"https://maps.googleapis.com/maps/api/streetview?size=600x300&location=
44.4355336,26.0988092",44.4355336,26.0988092
